customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6220-FHTQG-1650,Male,0,No,No,27,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,49.11,1357.0,Yes
8899-ZQFYG-1651,Male,0,Yes,Yes,35,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,59.37,2061.51,No
4891-WNGCJ-1652,Female,0,No,No,24,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,71.05,1716.38,No
7048-SFESE-1653,Female,0,No,No,27,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,74.31,2008.08,No
1578-MOGFG-1654,Male,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Mailed check,90.99,2476.34,No
4085-AAJAI-1655,Female,0,Yes,Yes,12,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),63.28,747.6,No
6227-AQQOQ-1656,Female,0,Yes,Yes,19,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,56.14,1048.02,No
8282-BEIRW-1657,Female,0,No,Yes,11,No,No phone service,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),49.3,583.24,No
9267-PKKBM-1658,Female,0,Yes,Yes,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,333.01,No
5615-FTVHX-1659,Male,0,No,No,41,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,60.75,2502.28,No
1963-XTFQI-1660,Male,0,No,No,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.49,905.62,Yes
8196-EGHFI-1661,Female,0,No,No,28,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,75.43,2083.21,No
6422-QOEFX-1662,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.24,625.7,No
3261-CLAIW-1663,Male,0,No,No,33,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,61.86,2051.45,No
3406-SMJRP-1664,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.43,690.65,No
3863-FXEYM-1665,Female,0,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.42,442.01,No
9969-JOPIF-1666,Female,0,Yes,No,22,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),65.01,1416.11,No
5682-RGTQE-1667,Male,0,Yes,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.34,319.47,No
9446-BQLQU-1668,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,98.27,821.11,Yes
7184-QVSVK-1669,Male,1,Yes,No,59,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,68.25,4025.19,No
2825-GPNCF-1670,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,92.2,3624.16,Yes
9706-STFBH-1671,Female,0,Yes,No,15,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,64.02,935.65,No
8711-NUMMP-1672,Male,0,No,No,22,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.13,1849.22,No
9629-LPXJV-1673,Male,0,No,No,17,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),77.66,1318.82,Yes
5814-WMQIQ-1674,Female,0,Yes,Yes,22,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),67.89,1521.58,No
3935-PULLI-1675,Female,0,Yes,No,39,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),65.79,2585.19,No
7573-PNACA-1676,Male,0,No,Yes,1,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,69.57,64.23,Yes
8651-WBBUN-1677,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),82.58,2659.27,Yes
3780-PGFJX-1678,Male,0,No,No,7,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),76.21,544.07,Yes
7903-EOWYT-1679,Male,1,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),88.62,6367.65,No
2159-GFDEI-1680,Female,1,Yes,No,46,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),87.16,3997.66,No
5999-KKGDZ-1681,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.62,131.54,No
6390-FVVZE-1682,Female,1,No,Yes,6,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,63.39,401.93,No
6759-ZUFXK-1683,Male,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.59,448.23,No
5399-OUDOV-1684,Male,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,82.83,1831.43,No
5935-HBOSO-1685,Male,0,Yes,Yes,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),90.6,1119.38,No
9813-PNBOE-1686,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.12,457.73,No
7521-EXHLD-1687,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),70.31,115.44,Yes
2896-XHNZQ-1688,Male,0,Yes,No,72,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),63.4,4591.41,No
1374-JKHGN-1689,Male,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,77.33,1638.76,No
4392-HKIFL-1690,Female,1,No,No,71,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),52.79,3713.7,No
9479-NPZPF-1691,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),74.78,1061.46,No
4585-MMDCJ-1692,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,73.43,5256.8,No
9227-SVEKP-1693,Female,0,No,No,34,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,60.69,2039.12,No
4908-KJBWY-1694,Male,1,No,No,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,67.07,1555.41,No
1727-KNUZK-1695,Male,0,No,No,63,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,71.52,4538.35,No
7739-YVHVK-1696,Female,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),87.53,560.84,Yes
1157-TVILJ-1697,Male,0,No,Yes,22,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),78.6,1716.59,No
2053-ZAOAR-1698,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,66.56,1268.84,Yes
9106-QPVZW-1699,Male,0,Yes,No,46,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,52.11,2409.8,No
3082-OVHRA-1700,Male,0,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,86.65,259.04,No
8895-PTVFL-1701,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),83.78,1236.73,No
8726-EVHON-1702,Male,1,No,No,2,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),44.96,56.32,No
7177-VJEKP-1703,Male,0,No,Yes,16,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),67.81,1074.09,Yes
7753-TIYCD-1704,Female,0,Yes,Yes,56,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),53.24,2986.99,Yes
1222-YEPVT-1705,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,88.46,1405.63,Yes
9538-BKNSQ-1706,Female,0,Yes,Yes,11,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,64.1,744.94,Yes
6038-HCLGO-1707,Female,0,No,Yes,38,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),63.89,2437.16,No
8173-OPBQL-1708,Male,0,Yes,Yes,11,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.62,550.4,Yes
2113-FUXNZ-1709,Female,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),85.67,4364.34,No
2620-HYERF-1710,Male,0,Yes,Yes,69,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,91.42,6327.58,Yes
3980-MJWZN-1711,Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,77.72,1879.33,No
5726-BGBWF-1712,Male,0,No,No,33,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,80.76,2661.51,No
4065-VSQBO-1713,Male,0,Yes,Yes,54,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),91.37,4901.73,No
6047-ITYGI-1714,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.49,720.41,No
3900-VCXUM-1715,Male,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.96,119.18,No
6251-XUHBR-1716,Female,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.72,1499.76,No
2312-CZMQF-1717,Male,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.42,1057.07,No
1915-BJAKI-1718,Male,0,No,Yes,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,99.33,1765.43,No
5740-PILCH-1719,Female,0,Yes,No,7,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,97.03,678.34,No
9802-ZMYND-1720,Male,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.63,1197.76,Yes
8810-KPQIT-1721,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.12,950.09,No
5511-JHTGD-1722,Female,1,No,Yes,32,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),111.25,3581.24,No
8934-IQSVQ-1723,Male,0,No,No,42,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,80.52,3378.81,No
7370-VYBTE-1724,Female,0,Yes,No,61,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,78.82,4832.99,No
9020-BGEPA-1725,Male,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.21,1271.8,No
1153-NZNLR-1726,Male,0,No,No,23,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),53.19,1213.89,No
5965-KPAGR-1727,Female,0,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.01,386.21,No
4073-BDWIA-1728,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,77.95,759.36,Yes
7558-NLXIO-1729,Male,0,No,No,44,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),69.41,3084.93,No
7703-PFRTD-1730,Female,0,Yes,No,22,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.16,1243.69,No
2488-RDWCZ-1731,Female,0,No,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),96.94,787.96,No
7042-LGITT-1732,Female,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,78.65,2541.92,No
2877-OZGSE-1733,Male,0,No,No,31,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),72.69,2303.39,Yes
8505-EHLJE-1734,Female,1,No,No,72,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),56.61,4048.16,No
6768-AZBIY-1735,Male,0,Yes,No,2,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,73.72,120.21,No
2395-BTBXL-1736,Female,1,Yes,Yes,5,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,57.4,276.99,Yes
8823-GDZTX-1737,Male,0,Yes,Yes,2,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,71.75,159.01,Yes
3878-KPLGJ-1738,Female,1,No,No,11,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,69.73,753.6,Yes
6478-AIHBD-1739,Female,1,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.1,756.2,No
5460-CIOWC-1740,Male,1,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.02,1593.67,Yes
4911-CLMUL-1741,Male,1,No,No,65,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),100.13,6509.55,No
9418-DBAJF-1742,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.58,488.96,No
1824-GZUAX-1743,Male,0,Yes,Yes,3,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,66.19,201.49,Yes
2847-KIKTS-1744,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.18,6787.3,No
6345-QSEKC-1745,Male,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,83.96,3775.57,No
7336-LQOHD-1746,Male,0,No,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,102.98,4432.56,No
9755-HCHXG-1747,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.25,219.65,No
9880-LWQBN-1748,Male,0,No,No,25,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),40.57,1003.22,No
4751-FOCSV-1749,Male,0,No,No,57,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,74.62,4270.22,Yes
1832-MRBKG-1750,Male,1,No,No,49,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,98.09,4810.41,No
1353-ULTPW-1751,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,83.06,968.35,No
9972-PJKVL-1752,Female,0,No,No,22,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,45.05,984.21,No
5677-FZQIP-1753,Female,1,No,No,49,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,57.97,2823.13,No
4609-EWXVJ-1754,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,87.65,2287.22,Yes
3307-BTIXW-1755,Female,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,78.59,1346.21,Yes
2153-XDMMY-1756,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),66.85,545.2,No
6915-WPVWW-1757,Female,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,64.85,1430.46,Yes
4704-JZTXP-1758,Male,0,Yes,Yes,61,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),59.26,3611.79,No
9360-STEOT-1759,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.85,4406.93,No
7848-YIHZZ-1760,Female,0,Yes,No,30,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,65.12,1965.17,Yes
2618-JYFUC-1761,Female,1,No,No,28,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.54,1725.75,Yes
2604-UPOWH-1762,Female,1,Yes,No,41,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),67.03,2762.08,Yes
5529-PTIQL-1763,Male,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,72.46,2106.75,No
5877-WKRYT-1764,Male,1,Yes,No,29,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),88.03,2569.24,Yes
9897-PHZQG-1765,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),78.3,376.49,No
3854-GVCTO-1766,Female,0,No,Yes,9,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,57.04,527.43,No
1661-PTSNI-1767,Female,0,Yes,Yes,37,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,68.28,2520.71,Yes
2474-AJQAZ-1768,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,73.4,1896.91,No
6272-HZEYH-1769,Male,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.03,741.06,No
4417-LZGZJ-1770,Female,1,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.88,445.7,No
3566-QSIDK-1771,Male,0,No,No,61,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),64.67,3942.85,No
5863-BCXAK-1772,Male,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,34.71,1326.4,No
7874-IMCUQ-1773,Female,0,No,No,33,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,48.2,1604.35,No
8664-WJBJD-1774,Male,0,No,No,8,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),105.02,837.1,No
5799-DXPGX-1775,Male,0,No,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,88.0,2899.16,Yes
7926-LDIPT-1776,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.12,5341.35,No
3357-THGLE-1777,Male,0,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),30.57,83.33,No
4641-JHUIS-1778,Female,0,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.34,1145.37,No
7481-RHVGH-1779,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.69,785.56,Yes
8874-ISBPW-1780,Male,1,Yes,No,23,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,71.0,1625.1,No
7377-PWHJB-1781,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),78.68,4073.36,No
7284-STTDR-1782,Female,1,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),88.77,1090.13,Yes
7869-FMXKT-1783,Male,1,Yes,No,17,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,58.41,989.08,No
5772-RQQUX-1784,Male,0,Yes,Yes,20,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),62.77,1219.49,No
3660-YQPIK-1785,Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,100.19,1092.33,Yes
6863-JHVKQ-1786,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),90.1,1713.68,Yes
1280-CWDUX-1787,Female,1,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,78.63,966.73,Yes
5332-WLYGL-1788,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,68.21,1626.69,Yes
4499-UBVAI-1789,Female,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.01,1158.56,No
6364-DMZVA-1790,Female,0,Yes,No,10,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,58.68,608.05,Yes
6325-PBQNR-1791,Female,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.72,711.51,No
3677-GTSEF-1792,Female,0,Yes,Yes,23,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),53.04,1205.7,No
6276-VFFVS-1793,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,93.33,2026.31,Yes
9119-UYEHG-1794,Male,0,Yes,Yes,10,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),64.29,625.55,No
1498-URCFE-1795,Male,1,No,No,53,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,87.35,4650.14,No
4625-LHYFO-1796,Female,0,Yes,No,53,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),66.69,3529.78,No
4941-KVZAM-1797,Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),32.2,708.31,No
2072-LQKII-1798,Male,1,Yes,No,42,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,68.66,2907.41,No
3698-IJRCB-1799,Female,0,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),26.97,371.23,No
5650-RGFQJ-1800,Female,1,Yes,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,94.73,4337.0,Yes
7623-DDOKS-1801,Female,0,Yes,Yes,10,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),74.5,773.19,No
5554-JEETF-1802,Male,0,Yes,No,9,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,57.13,496.36,No
